632.	Kitzingen	17.838	20.262	19.918	21.242	20.705	21.346	Bayern
633.	Flörsheim am Main	10.297	16.497	16.959	19.243	20.338	21.260	Hessen
634.	Soltau	15.835	18.921	19.714	21.906	21.829	21.257	Niedersachsen
635.	Seligenstadt	12.278	16.970	18.175	19.066	20.243	21.250	Hessen
636.	Waren (Müritz)	21.306	23.326	24.102	22.044	21.051	21.210	Mecklenburg-Vorpommern
637.	Wipperfürth	13.120	20.783	21.487	23.095	23.186	21.202	Nordrhein-Westfalen
638.	Wülfrath	23.387	20.912	21.987	22.531	21.299	21.196	Nordrhein-Westfalen
639.	Bad Rappenau	5.404(a)	13.826	15.884	19.884	20.505	21.186	Baden-Württemberg
640.	Geseke	13.242	20.305	17.733	19.976	20.755	21.183	Nordrhein-Westfalen
641.	Aichach	7.123(a)	15.114	17.268	20.272	20.866	21.169	Bayern
642.	Neu Wulmstorf(*)	7.515(a)	12.691	15.466	19.898	20.846	21.159	Niedersachsen
643.	Karlsfeld(*)	11.687(a)	14.327	14.831	18.187	18.293	21.141	Bayern
644.	Rees	7.805(a)	17.440	18.616	21.618	22.267	21.137	Nordrhein-Westfalen
645.	Meiningen	25.557	25.528	25.585	22.240	21.590	21.126	Thüringen
646.	Schramberg	18.936	19.157	19.086	18.883	21.242	21.125	Baden-Württemberg
647.	Groß-Umstadt	8.704(a)	18.812	19.238	21.403	21.333	21.104	Hessen
648.	Quickborn	14.780	18.025	18.485	19.875	20.556	21.056	Schleswig-Holstein
649.	Haar(*)	11.074(a)	19.682	16.518	16.975	19.430	21.000	Bayern
650.	Traunreut	12.145	18.516	20.838	21.403	20.658	20.934	Bayern
651.	Westoverledingen(*)	14.911	15.442	16.839	19.433	19.828	20.912	Niedersachsen
652.	Coswig	20.276	28.734	25.855	24.035	21.297	20.899	Sachsen
653.	Reichenbach im Vogtland	28.818	25.178	24.810	23.469	20.146	20.882	Sachsen
654.	Fröndenberg/Ruhr	17.779	20.627	21.252	22.995	21.915	20.843	Nordrhein-Westfalen
655.	Waghäusel	16.574	17.123	17.848	19.632	20.620	20.816	Baden-Württemberg
656.	Eislingen/Fils	18.106	18.235	17.934	19.886	20.364	20.795	Baden-Württemberg
656.	Werdau	23.133	20.513	19.241	26.077	22.616	20.795	Sachsen
658.	Blieskastel	6.323(a)	22.561	22.612	23.149	21.885	20.770	Saarland
659.	Steinhagen(*)	8.397(a)	16.220	17.303	19.619	19.766	20.715	Nordrhein-Westfalen
660.	Germersheim	9.150(a)	13.347	15.277	20.134	20.588	20.691	Rheinland-Pfalz
661.	Herborn	10.287	21.502	20.909	21.380	20.595	20.688	Hessen
662.	Luckenwalde	29.000	27.496	25.668	22.389	20.471	20.674	Brandenburg
663.	Kleinmachnow(*)	14.304	13.341	11.565	15.796	19.890	20.608	Brandenburg
664.	Gauting(*)	15.153	17.886	17.948	19.029	20.005	20.556	Bayern
665.	Senden(*)	6.094(a)	14.428	15.341	19.562	20.778	20.521	Nordrhein-Westfalen
666.	Enger	15.808	16.128	17.194	19.963	20.010	20.520	Nordrhein-Westfalen
667.	Duderstadt	10.943	22.846	23.021	23.156	21.722	20.517	Niedersachsen
667.	Greiz	39.247	36.779	32.408	26.177	21.792	20.517	Thüringen
669.	Burgwedel32	5.494(a)	18.573	18.314	19.861	20.487	20.474	Niedersachsen
670.	Schortens	14.523	20.119	19.485	21.299	20.691	20.451	Niedersachsen
671.	Haßloch(*)	17.684	17.677	19.272	20.781	20.416	20.433	Rheinland-Pfalz
672.	Rheinstetten33	17.348	18.814	19.405	20.333	20.552	20.417	Baden-Württemberg
673.	Mössingen	9.327	14.208	16.907	18.986	20.039	20.416	Baden-Württemberg
674.	Meinerzhagen	17.749	19.042	19.907	21.884	20.838	20.406	Nordrhein-Westfalen
675.	Bruchköbel	8.707(a)	17.918	18.305	20.396	20.572	20.390	Hessen
675.	Panketal(*)34	9.109(d)	8.408(b)	7.684	11.542	19.132	20.390	Brandenburg
677.	Stadtlohn	15.470	16.723	17.713	20.237	20.631	20.367	Nordrhein-Westfalen
678.	Wittmund	6.670(a)	19.180	19.469	21.471	20.756	20.363	Niedersachsen
679.	Günzburg	17.820	18.509	19.066	19.599	19.561	20.355	Bayern
680.	Bad Waldsee	7.833	14.405	16.451	19.026	19.938	20.294	Baden-Württemberg
681.	Uetze(*)	5.478	17.052	17.619	19.742	20.145	20.260	Niedersachsen
682.	Wachtberg(*)	11.882	16.563	17.281	18.870	20.202	20.251	Nordrhein-Westfalen
683.	Wilnsdorf(*)	16.272	19.126	20.497	21.637	20.752	20.244	Nordrhein-Westfalen
684.	Nördlingen	19.120	18.562	18.794	19.660	19.023	20.236	Bayern
685.	Traunstein	18.171	17.078	17.544	17.996	18.845	20.172	Bayern
686.	Lichtenfels	11.383	20.276	20.963	21.625	20.555	20.158	Bayern
687.	Dillingen/Saar	11.488	20.742	21.861	21.444	20.808	20.143	Saarland
688.	Schwanewede(*)	8.310	17.629	16.989	19.218	19.904	20.142	Niedersachsen
689.	Neustrelitz	27.806	27.201	26.124	23.333	21.207	20.135	Mecklenburg-Vorpommern
690.	Holzminden	24.393	22.218	21.477	21.495	20.073	20.132	Niedersachsen
691.	Mühldorf am Inn	14.523	14.598	15.314	17.326	17.827	20.123	Bayern
692.	Nidderau	5.797	14.082	15.639	19.689	19.859	20.120	Hessen
693.	Neufahrn bei Freising(*)	8.735	14.165	15.137	17.452	19.046	20.096	Bayern
694.	Hörstel	4.940	15.542	15.772	19.371	19.883	20.093	Nordrhein-Westfalen
695.	Torgau	21.688	21.453	22.832	19.426	19.688	20.088	Sachsen
696.	Schifferstadt	17.148	17.250	17.909	18.893	19.375	20.073	Rheinland-Pfalz
697.	Oberkirch	8.418	16.550	17.619	19.879	19.961	20.042	Baden-Württemberg
698.	Zülpich		16.538	17.298	19.444	20.005	20.001	Nordrhein-Westfalen
699.	Annaberg-Buchholz	27.846	26.629	25.010	24.495	21.831	20.000	Sachsen
